time,junctionId,approachId,travelTimeSec,freeFlowTravelTimeSec,delaySec,usualDelaySec,stops,queueLengthMeters,volumePerHour,isClosed,stopsHistogram,junctionId
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,-33268468,53,51,2,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,-2087339978,36,37,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,669297184,26,38,0,1,0.18,1.8,3242,false,"0,18;1,4",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,-305213544,27,23,4,2,0.0,372.22,461,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,1501651498,36,43,0,6,0.61,373.19,7660,false,"0,22;1,31;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,226085798,32,63,0,3,0.0,0.0,291,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,-2103684616,16,16,0,0,0.0,0.0,494,false,"0,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,753717782,46,43,3,7,0.0,0.0,195,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,-272021652,58,55,3,4,0.2,118.95,872,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,-1810716315,44,36,8,2,0.36,190.2,10730,false,"0,53;1,17;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,446261593,22,27,0,8,0.0,0.0,165,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,2,0.0,0.01,3,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,594893820,59,52,7,6,0.0,0.0,175,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:19:04.370Z,6707bbe0aec0196d08c03b8c,1162903151,45,44,1,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,1308596447,33,24,9,29,0.0,0.0,8,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,500370719,22,24,0,3,0.04,0.53,10714,false,"0,76;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-458711495,26,34,0,1,0.0,0.0,396,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-1922686271,24,27,0,0,0.0,29.1,195,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-1360511885,32,38,0,5,0.45,271.34,11403,false,"0,54;1,26;3,1;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-33268468,53,51,2,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-2087339978,36,37,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,669297184,26,38,0,1,0.17,0.72,3282,false,"0,20;1,4",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-305213544,28,23,5,2,0.0,519.11,535,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,1501651498,38,43,0,6,0.62,496.26,7501,false,"0,22;1,32;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,226085798,32,63,0,3,0.0,0.0,350,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-2103684616,20,16,4,0,0.0,0.0,431,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,753717782,46,43,3,7,0.0,0.0,195,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-272021652,58,55,3,4,0.2,47.53,933,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,-1810716315,43,36,7,2,0.36,250.74,10265,false,"0,55;1,18;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,446261593,22,27,0,8,0.0,0.0,111,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,2,0.0,0.0,1,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,594893820,67,52,15,6,0.0,0.0,187,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:20:04.262Z,6707bbe0aec0196d08c03b8c,1162903151,45,44,1,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,1308596447,33,24,9,29,0.0,0.0,3,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,500370719,26,24,2,3,0.03,0.21,11544,false,"0,86;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-458711495,26,34,0,1,0.0,0.0,392,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,11.63,312,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-1360511885,35,38,0,5,0.49,108.42,11066,false,"0,49;1,28;3,1;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-33268468,53,51,2,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-2087339978,36,37,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,669297184,26,38,0,1,0.13,0.29,3181,false,"0,20;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-305213544,26,23,3,2,0.0,571.03,564,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,1501651498,35,43,0,6,0.61,538.66,8210,false,"0,23;1,32;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,226085798,32,63,0,3,0.0,0.0,373,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-2103684616,20,16,4,0,0.0,0.0,523,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,753717782,46,43,3,7,0.0,0.0,195,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-272021652,58,55,3,4,0.2,18.99,957,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,-1810716315,58,36,22,2,0.28,385.39,10230,false,"0,52;1,15;2,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,446261593,22,27,0,8,0.0,0.0,44,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,2,0.0,0.0,1,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,594893820,67,52,15,6,0.0,0.0,192,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:21:04.486Z,6707bbe0aec0196d08c03b8c,1162903151,45,44,1,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,1308596447,33,24,9,29,0.0,0.0,235,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,500370719,27,24,3,3,0.04,18.7,11839,false,"0,82;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-458711495,23,34,0,1,0.0,22.44,274,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,4.65,358,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-1360511885,37,38,0,5,0.54,43.32,11583,false,"0,46;1,29;3,1;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-33268468,53,51,2,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-2087339978,36,37,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,669297184,26,38,0,1,0.1,0.11,3141,false,"0,18;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-305213544,25,23,2,2,0.0,541.71,504,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,1501651498,34,43,0,6,0.61,505.53,7687,false,"0,24;1,34;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,226085798,32,63,0,3,0.0,0.0,383,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-2103684616,17,16,1,0,0.0,0.0,560,false,"0,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,753717782,46,43,3,7,0.0,0.0,195,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-272021652,58,55,3,4,0.2,7.59,967,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,-1810716315,59,36,23,2,0.29,439.19,9768,false,"0,54;1,17;2,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,446261593,22,27,0,8,0.0,0.0,18,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,594893820,67,52,15,6,0.0,0.0,427,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:22:04.804Z,6707bbe0aec0196d08c03b8c,1162903151,45,44,1,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,1308596447,33,24,9,29,0.0,0.0,399,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,500370719,29,24,5,3,0.03,26.08,12552,false,"0,86;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-458711495,23,34,0,1,0.33,45.59,298,false,"0,2;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,1.86,377,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-1360511885,33,38,0,5,0.54,17.31,11587,false,"0,47;1,30;3,1;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-33268468,53,51,2,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-2087339978,36,37,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,669297184,28,38,0,1,0.11,0.05,2774,false,"0,17;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-305213544,26,23,3,2,0.0,275.79,435,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,1501651498,40,43,0,6,0.59,263.74,8122,false,"0,28;1,37;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,226085798,32,63,0,3,0.0,0.0,387,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-2103684616,17,16,1,0,0.0,0.0,646,false,"0,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,753717782,46,43,3,7,0.0,0.0,123,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-272021652,58,55,3,4,0.2,3.03,970,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,-1810716315,63,36,27,2,0.23,342.97,9987,false,"0,51;1,15",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,446261593,22,27,0,8,0.0,0.0,7,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,594893820,67,52,15,6,0.0,0.0,521,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:23:02.767Z,6707bbe0aec0196d08c03b8c,1162903151,45,44,1,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,1308596447,33,24,9,29,0.0,0.0,510,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,500370719,24,24,0,3,0.03,29.04,12656,false,"0,89;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-458711495,49,34,15,1,0.5,54.84,470,false,"0,2;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,0.74,384,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-1360511885,25,38,0,5,0.51,6.92,11686,false,"0,46;1,25;3,1;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-33268468,46,51,0,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-2087339978,36,37,0,0,0.0,0.0,0,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,669297184,32,38,0,1,0.1,22.37,2654,false,"0,19;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-305213544,25,23,2,2,0.0,110.2,407,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,1501651498,39,43,0,6,0.57,126.94,8360,false,"0,31;1,38;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,226085798,32,63,0,3,0.0,0.0,388,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-2103684616,17,16,1,0,0.0,0.0,770,false,"0,6",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,753717782,46,43,3,7,0.0,0.0,49,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-272021652,59,55,4,4,0.2,1.21,784,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,-1810716315,63,36,27,2,0.22,230.11,9087,false,"0,53;1,15",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,446261593,22,27,0,8,0.0,0.0,3,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,594893820,67,52,15,6,0.0,0.0,559,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:24:04.060Z,6707bbe0aec0196d08c03b8c,1162903151,45,44,1,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,1308596447,33,24,9,29,0.0,0.0,537,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,500370719,23,24,0,3,0.03,29.76,13007,false,"0,90;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-458711495,39,34,5,1,0.5,57.11,511,false,"0,2;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,0.47,386,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-1360511885,25,38,0,5,0.48,4.37,11608,false,"0,50;1,26;3,1;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-33268468,46,51,0,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-2087339978,36,37,0,0,0.0,0.0,0,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,669297184,30,38,0,1,0.14,36.49,2751,false,"0,19;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-305213544,29,23,6,2,0.0,163.52,401,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,1501651498,47,43,4,6,0.55,159.86,8861,false,"0,32;1,36;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,226085798,32,63,0,3,0.0,0.0,388,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-2103684616,17,16,1,0,0.0,0.0,773,false,"0,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,753717782,46,43,3,7,0.0,0.0,31,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-272021652,59,55,4,4,0.2,0.77,710,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,-1810716315,79,36,43,2,0.24,202.48,9034,false,"0,48;1,15",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,446261593,22,27,0,8,0.0,0.0,2,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,594893820,67,52,15,6,0.0,0.0,568,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:25:04.851Z,6707bbe0aec0196d08c03b8c,1162903151,45,44,1,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,1308596447,33,24,9,29,0.0,0.0,571,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,500370719,30,24,6,3,0.01,213.1,13600,false,"0,91;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-458711495,29,34,0,1,0.4,71.69,565,false,"0,3;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-1922686271,26,27,0,0,0.33,10.39,388,false,"0,2;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-1360511885,34,38,0,5,0.52,153.39,11288,false,"0,51;1,23;3,2;2,7",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-33268468,46,51,0,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-2087339978,36,37,0,0,0.0,0.0,145,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,669297184,28,38,0,1,0.12,40.61,3065,false,"0,22;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-305213544,29,23,6,2,0.0,198.81,246,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,1501651498,41,43,0,6,0.55,168.95,9147,false,"0,29;1,32;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,226085798,38,63,0,3,0.0,0.0,534,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-2103684616,17,16,1,0,0.0,0.0,777,false,"0,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,753717782,46,43,3,7,0.0,0.0,8,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-272021652,59,55,4,4,0.2,0.19,544,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,-1810716315,116,36,80,2,0.37,172.51,8934,false,"0,49;1,16;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,446261593,33,27,6,8,0.0,0.0,117,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,594893820,67,52,15,6,0.0,0.0,579,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:26:05.083Z,6707bbe0aec0196d08c03b8c,1162903151,45,44,1,2,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T19:27:03.994Z,6707bbe0aec0196d08c03b8c,1308596447,33,24,9,29,0.0,0.0,578,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T19:27:03.994Z,6707bbe0aec0196d08c03b8c,500370719,33,24,9,3,0.01,286.18,13392,false,"0,88;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T19:27:03.994Z,6707bbe0aec0196d08c03b8c,-458711495,31,34,0,1,0.4,28.64,576,false,"0,3;1,2",6707bbe0aec0196d08c03b8c
